FIPS,State,County,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,SODATAX_STORES11,SODATAX_VENDM11,CHIPSTAX_STORES11,CHIPSTAX_VENDM11,FOOD_TAX11
19055,IA,Delaware,0.9485941,1.038527,0.8449965,6,6,0,6,0
19057,IA,Des Moines,0.9485941,1.038527,0.8449965,6,6,0,6,0
19059,IA,Dickinson,0.9485941,1.038527,0.8449965,6,6,0,6,0
19061,IA,Dubuque,0.9485941,1.038527,0.8449965,6,6,0,6,0
19063,IA,Emmet,0.9485941,1.038527,0.8449965,6,6,0,6,0
19065,IA,Fayette,0.9485941,1.038527,0.8449965,6,6,0,6,0
19067,IA,Floyd,0.9485941,1.038527,0.8449965,6,6,0,6,0
19069,IA,Franklin,0.873642,0.9790413,0.8255146,6,6,0,6,0
19071,IA,Fremont,0.873642,0.9790413,0.8255146,6,6,0,6,0
19073,IA,Greene,0.873642,0.9790413,0.8255146,6,6,0,6,0
19075,IA,Grundy,0.9485941,1.038527,0.8449965,6,6,0,6,0
19077,IA,Guthrie,0.873642,0.9790413,0.8255146,6,6,0,6,0
19079,IA,Hamilton,0.873642,0.9790413,0.8255146,6,6,0,6,0
19081,IA,Hancock,0.9485941,1.038527,0.8449965,6,6,0,6,0
19083,IA,Hardin,0.873642,0.9790413,0.8255146,6,6,0,6,0
19085,IA,Harrison,0.873642,0.9790413,0.8255146,6,6,0,6,0
19087,IA,Henry,0.9485941,1.038527,0.8449965,6,6,0,6,0
19089,IA,Howard,0.9485941,1.038527,0.8449965,6,6,0,6,0
19091,IA,Humboldt,0.873642,0.9790413,0.8255146,6,6,0,6,0
19093,IA,Ida,0.9485941,1.038527,0.8449965,6,6,0,6,0
19095,IA,Iowa,0.9485941,1.038527,0.8449965,6,6,0,6,0
19097,IA,Jackson,0.9485941,1.038527,0.8449965,6,6,0,6,0
19099,IA,Jasper,0.873642,0.9790413,0.8255146,6,6,0,6,0
19101,IA,Jefferson,0.9485941,1.038527,0.8449965,6,6,0,6,0
19103,IA,Johnson,0.9485941,1.038527,0.8449965,6,6,0,6,0
19105,IA,Jones,0.9485941,1.038527,0.8449965,6,6,0,6,0
19107,IA,Keokuk,0.9485941,1.038527,0.8449965,6,6,0,6,0
19109,IA,Kossuth,0.9485941,1.038527,0.8449965,6,6,0,6,0
19111,IA,Lee,0.9485941,1.038527,0.8449965,6,6,0,6,0
19113,IA,Linn,0.9485941,1.038527,0.8449965,6,6,0,6,0
19115,IA,Louisa,0.9485941,1.038527,0.8449965,6,6,0,6,0
19117,IA,Lucas,0.873642,0.9790413,0.8255146,6,6,0,6,0
19119,IA,Lyon,0.9485941,1.038527,0.8449965,6,6,0,6,0
19121,IA,Madison,0.873642,0.9790413,0.8255146,6,6,0,6,0
19123,IA,Mahaska,0.873642,0.9790413,0.8255146,6,6,0,6,0
19125,IA,Marion,0.873642,0.9790413,0.8255146,6,6,0,6,0
19127,IA,Marshall,0.873642,0.9790413,0.8255146,6,6,0,6,0
19129,IA,Mills,0.873642,0.9790413,0.8255146,6,6,0,6,0
19131,IA,Mitchell,0.9485941,1.038527,0.8449965,6,6,0,6,0
19133,IA,Monona,0.873642,0.9790413,0.8255146,6,6,0,6,0
19135,IA,Monroe,0.873642,0.9790413,0.8255146,6,6,0,6,0
19137,IA,Montgomery,0.873642,0.9790413,0.8255146,6,6,0,6,0
19139,IA,Muscatine,0.9485941,1.038527,0.8449965,6,6,0,6,0
19141,IA,O'Brien,0.9485941,1.038527,0.8449965,6,6,0,6,0
19143,IA,Osceola,0.9485941,1.038527,0.8449965,6,6,0,6,0
19145,IA,Page,0.873642,0.9790413,0.8255146,6,6,0,6,0
19147,IA,Palo Alto,0.9485941,1.038527,0.8449965,6,6,0,6,0
19149,IA,Plymouth,0.9485941,1.038527,0.8449965,6,6,0,6,0
19151,IA,Pocahontas,0.873642,0.9790413,0.8255146,6,6,0,6,0
19153,IA,Polk,0.873642,0.9790413,0.8255146,6,6,0,6,0
19155,IA,Pottawattamie,0.873642,0.9790413,0.8255146,6,6,0,6,0
19157,IA,Poweshiek,0.873642,0.9790413,0.8255146,6,6,0,6,0
19159,IA,Ringgold,0.873642,0.9790413,0.8255146,6,6,0,6,0
19161,IA,Sac,0.873642,0.9790413,0.8255146,6,6,0,6,0
19163,IA,Scott,0.9485941,1.038527,0.8449965,6,6,0,6,0
19165,IA,Shelby,0.873642,0.9790413,0.8255146,6,6,0,6,0
19167,IA,Sioux,0.9485941,1.038527,0.8449965,6,6,0,6,0
19169,IA,Story,0.873642,0.9790413,0.8255146,6,6,0,6,0
19171,IA,Tama,0.9485941,1.038527,0.8449965,6,6,0,6,0
19173,IA,Taylor,0.873642,0.9790413,0.8255146,6,6,0,6,0
19175,IA,Union,0.873642,0.9790413,0.8255146,6,6,0,6,0
19177,IA,Van Buren,0.9485941,1.038527,0.8449965,6,6,0,6,0
19179,IA,Wapello,0.9485941,1.038527,0.8449965,6,6,0,6,0
19181,IA,Warren,0.873642,0.9790413,0.8255146,6,6,0,6,0
19183,IA,Washington,0.9485941,1.038527,0.8449965,6,6,0,6,0
19185,IA,Wayne,0.873642,0.9790413,0.8255146,6,6,0,6,0
19187,IA,Webster,0.873642,0.9790413,0.8255146,6,6,0,6,0
19189,IA,Winnebago,0.9485941,1.038527,0.8449965,6,6,0,6,0
19191,IA,Winneshiek,0.9485941,1.038527,0.8449965,6,6,0,6,0
19193,IA,Woodbury,0.9485941,1.038527,0.8449965,6,6,0,6,0
19195,IA,Worth,0.9485941,1.038527,0.8449965,6,6,0,6,0
19197,IA,Wright,0.873642,0.9790413,0.8255146,6,6,0,6,0
20001,KS,Allen,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20003,KS,Anderson,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20005,KS,Atchison,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20007,KS,Barber,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20009,KS,Barton,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20011,KS,Bourbon,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20013,KS,Brown,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20015,KS,Butler,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20017,KS,Chase,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20019,KS,Chautauqua,1.053402,0.9502338,1.025548,6.3,6.3,6.3,6.3,6.3
20021,KS,Cherokee,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20023,KS,Cheyenne,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20025,KS,Clark,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20027,KS,Clay,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20029,KS,Cloud,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20031,KS,Coffey,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20033,KS,Comanche,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20035,KS,Cowley,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20037,KS,Crawford,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20039,KS,Decatur,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20041,KS,Dickinson,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20043,KS,Doniphan,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20045,KS,Douglas,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20047,KS,Edwards,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20049,KS,Elk,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20051,KS,Ellis,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20053,KS,Ellsworth,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20055,KS,Finney,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20057,KS,Ford,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20059,KS,Franklin,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20061,KS,Geary,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20063,KS,Gove,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20065,KS,Graham,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20067,KS,Grant,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20069,KS,Gray,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20071,KS,Greeley,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20073,KS,Greenwood,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20075,KS,Hamilton,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20077,KS,Harper,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20079,KS,Harvey,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20081,KS,Haskell,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20083,KS,Hodgeman,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20085,KS,Jackson,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20087,KS,Jefferson,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20089,KS,Jewell,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20091,KS,Johnson,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20093,KS,Kearny,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20095,KS,Kingman,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20097,KS,Kiowa,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20099,KS,Labette,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20101,KS,Lane,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20103,KS,Leavenworth,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20105,KS,Lincoln,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20107,KS,Linn,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20109,KS,Logan,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20111,KS,Lyon,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20113,KS,McPherson,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20115,KS,Marion,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20117,KS,Marshall,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20119,KS,Meade,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20121,KS,Miami,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20123,KS,Mitchell,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20125,KS,Montgomery,1.053402,0.9502338,1.025548,6.3,6.3,6.3,6.3,6.3
20127,KS,Morris,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20129,KS,Morton,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20131,KS,Nemaha,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20133,KS,Neosho,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20135,KS,Ness,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20137,KS,Norton,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20139,KS,Osage,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20141,KS,Osborne,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20143,KS,Ottawa,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20145,KS,Pawnee,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20147,KS,Phillips,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20149,KS,Pottawatomie,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20151,KS,Pratt,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20153,KS,Rawlins,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20155,KS,Reno,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20157,KS,Republic,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20159,KS,Rice,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20161,KS,Riley,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20163,KS,Rooks,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20165,KS,Rush,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20167,KS,Russell,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20169,KS,Saline,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20171,KS,Scott,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20173,KS,Sedgwick,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20175,KS,Seward,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20177,KS,Shawnee,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20179,KS,Sheridan,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20181,KS,Sherman,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20183,KS,Smith,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20185,KS,Stafford,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20187,KS,Stanton,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20189,KS,Stevens,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20191,KS,Sumner,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20193,KS,Thomas,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20195,KS,Trego,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20197,KS,Wabaunsee,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
20199,KS,Wallace,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20201,KS,Washington,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20203,KS,Wichita,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20205,KS,Wilson,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20207,KS,Woodson,0.9485941,1.038527,0.8449965,6.3,6.3,6.3,6.3,6.3
20209,KS,Wyandotte,0.873642,0.9790413,0.8255146,6.3,6.3,6.3,6.3,6.3
21001,KY,Adair,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21003,KY,Allen,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21005,KY,Anderson,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21007,KY,Ballard,1.136671,0.9925836,1.0594,6,6,0,6,0
21009,KY,Barren,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21011,KY,Bath,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21013,KY,Bell,1.136671,0.9925836,1.0594,6,6,0,6,0
21015,KY,Boone,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21017,KY,Bourbon,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21019,KY,Boyd,1.136671,0.9925836,1.0594,6,6,0,6,0
21021,KY,Boyle,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21023,KY,Bracken,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21025,KY,Breathitt,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21027,KY,Breckinridge,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21029,KY,Bullitt,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21031,KY,Butler,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21033,KY,Caldwell,1.136671,0.9925836,1.0594,6,6,0,6,0
21035,KY,Calloway,1.136671,0.9925836,1.0594,6,6,0,6,0
21037,KY,Campbell,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21039,KY,Carlisle,1.136671,0.9925836,1.0594,6,6,0,6,0
21041,KY,Carroll,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21043,KY,Carter,1.136671,0.9925836,1.0594,6,6,0,6,0
21045,KY,Casey,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21047,KY,Christian,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21049,KY,Clark,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21051,KY,Clay,1.136671,0.9925836,1.0594,6,6,0,6,0
21053,KY,Clinton,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21055,KY,Crittenden,1.136671,0.9925836,1.0594,6,6,0,6,0
21057,KY,Cumberland,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21059,KY,Daviess,1.136671,0.9925836,1.0594,6,6,0,6,0
21061,KY,Edmonson,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21063,KY,Elliott,1.136671,0.9925836,1.0594,6,6,0,6,0
21065,KY,Estill,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21067,KY,Fayette,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21069,KY,Fleming,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21071,KY,Floyd,1.136671,0.9925836,1.0594,6,6,0,6,0
21073,KY,Franklin,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21075,KY,Fulton,1.136671,0.9925836,1.0594,6,6,0,6,0
21077,KY,Gallatin,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21079,KY,Garrard,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21081,KY,Grant,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21083,KY,Graves,1.136671,0.9925836,1.0594,6,6,0,6,0
21085,KY,Grayson,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21087,KY,Green,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21089,KY,Greenup,1.136671,0.9925836,1.0594,6,6,0,6,0
21091,KY,Hancock,1.136671,0.9925836,1.0594,6,6,0,6,0
21093,KY,Hardin,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21095,KY,Harlan,1.136671,0.9925836,1.0594,6,6,0,6,0
21097,KY,Harrison,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21099,KY,Hart,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21101,KY,Henderson,1.136671,0.9925836,1.0594,6,6,0,6,0
21103,KY,Henry,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21105,KY,Hickman,1.136671,0.9925836,1.0594,6,6,0,6,0
21107,KY,Hopkins,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21109,KY,Jackson,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21111,KY,Jefferson,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21113,KY,Jessamine,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21115,KY,Johnson,1.136671,0.9925836,1.0594,6,6,0,6,0
21117,KY,Kenton,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21119,KY,Knott,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21121,KY,Knox,1.136671,0.9925836,1.0594,6,6,0,6,0
21123,KY,Larue,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21125,KY,Laurel,1.136671,0.9925836,1.0594,6,6,0,6,0
21127,KY,Lawrence,1.136671,0.9925836,1.0594,6,6,0,6,0
21129,KY,Lee,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21131,KY,Leslie,1.136671,0.9925836,1.0594,6,6,0,6,0
21133,KY,Letcher,1.136671,0.9925836,1.0594,6,6,0,6,0
21135,KY,Lewis,1.136671,0.9925836,1.0594,6,6,0,6,0
21137,KY,Lincoln,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21139,KY,Livingston,1.136671,0.9925836,1.0594,6,6,0,6,0
21141,KY,Logan,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21143,KY,Lyon,1.136671,0.9925836,1.0594,6,6,0,6,0
21145,KY,McCracken,1.136671,0.9925836,1.0594,6,6,0,6,0
21147,KY,McCreary,1.136671,0.9925836,1.0594,6,6,0,6,0
21149,KY,McLean,1.136671,0.9925836,1.0594,6,6,0,6,0
21151,KY,Madison,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21153,KY,Magoffin,1.136671,0.9925836,1.0594,6,6,0,6,0
21155,KY,Marion,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21157,KY,Marshall,1.136671,0.9925836,1.0594,6,6,0,6,0
21159,KY,Martin,1.136671,0.9925836,1.0594,6,6,0,6,0
21161,KY,Mason,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21163,KY,Meade,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21165,KY,Menifee,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21167,KY,Mercer,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21169,KY,Metcalfe,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21171,KY,Monroe,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21173,KY,Montgomery,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21175,KY,Morgan,1.136671,0.9925836,1.0594,6,6,0,6,0
21177,KY,Muhlenberg,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21179,KY,Nelson,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21181,KY,Nicholas,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21183,KY,Ohio,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21185,KY,Oldham,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21187,KY,Owen,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21189,KY,Owsley,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21191,KY,Pendleton,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21193,KY,Perry,1.136671,0.9925836,1.0594,6,6,0,6,0
21195,KY,Pike,1.136671,0.9925836,1.0594,6,6,0,6,0
21197,KY,Powell,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21199,KY,Pulaski,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21201,KY,Robertson,0.8643396,0.9602624,0.8326967,6,6,0,6,0
21203,KY,Rockcastle,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21205,KY,Rowan,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21207,KY,Russell,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21209,KY,Scott,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21211,KY,Shelby,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21213,KY,Simpson,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21215,KY,Spencer,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21217,KY,Taylor,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21219,KY,Todd,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21221,KY,Trigg,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21223,KY,Trimble,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21225,KY,Union,1.136671,0.9925836,1.0594,6,6,0,6,0
21227,KY,Warren,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21229,KY,Washington,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21231,KY,Wayne,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21233,KY,Webster,1.136671,0.9925836,1.0594,6,6,0,6,0
21235,KY,Whitley,1.136671,0.9925836,1.0594,6,6,0,6,0
21237,KY,Wolfe,0.9703046,0.9722159,0.9232891,6,6,0,6,0
21239,KY,Woodford,0.9703046,0.9722159,0.9232891,6,6,0,6,0
22001,LA,Acadia,1.095938,0.9748207,1.040049,0,0,0,0,0
22003,LA,Allen,1.095938,0.9748207,1.040049,0,0,0,0,0
22005,LA,Ascension,1.01769,1.001391,0.9401653,0,0,0,0,0
22007,LA,Assumption,1.01769,1.001391,0.9401653,0,0,0,0,0
22009,LA,Avoyelles,1.095938,0.9748207,1.040049,0,0,0,0,0
22011,LA,Beauregard,1.095938,0.9748207,1.040049,0,0,0,0,0
22013,LA,Bienville,1.095938,0.9748207,1.040049,0,0,0,0,0
22015,LA,Bossier,1.095938,0.9748207,1.040049,0,0,0,0,0
22017,LA,Caddo,1.095938,0.9748207,1.040049,0,0,0,0,0
22019,LA,Calcasieu,1.095938,0.9748207,1.040049,0,0,0,0,0
22021,LA,Caldwell,1.095938,0.9748207,1.040049,0,0,0,0,0
22023,LA,Cameron,1.095938,0.9748207,1.040049,0,0,0,0,0
22025,LA,Catahoula,1.095938,0.9748207,1.040049,0,0,0,0,0
22027,LA,Claiborne,1.095938,0.9748207,1.040049,0,0,0,0,0
22029,LA,Concordia,1.095938,0.9748207,1.040049,0,0,0,0,0
22031,LA,De Soto,1.095938,0.9748207,1.040049,0,0,0,0,0
22033,LA,East Baton Rouge,1.01769,1.001391,0.9401653,0,0,0,0,0
22035,LA,East Carroll,1.095938,0.9748207,1.040049,0,0,0,0,0
22037,LA,East Feliciana,1.01769,1.001391,0.9401653,0,0,0,0,0
22039,LA,Evangeline,1.095938,0.9748207,1.040049,0,0,0,0,0
22041,LA,Franklin,1.095938,0.9748207,1.040049,0,0,0,0,0
22043,LA,Grant,1.095938,0.9748207,1.040049,0,0,0,0,0
22045,LA,Iberia,1.01769,1.001391,0.9401653,0,0,0,0,0
22047,LA,Iberville,1.01769,1.001391,0.9401653,0,0,0,0,0
22049,LA,Jackson,1.095938,0.9748207,1.040049,0,0,0,0,0
22051,LA,Jefferson,1.01769,1.001391,0.9401653,0,0,0,0,0
22053,LA,Jefferson Davis,1.095938,0.9748207,1.040049,0,0,0,0,0
22055,LA,Lafayette,1.01769,1.001391,0.9401653,0,0,0,0,0
22057,LA,Lafourche,1.01769,1.001391,0.9401653,0,0,0,0,0
22059,LA,La Salle,1.095938,0.9748207,1.040049,0,0,0,0,0
22061,LA,Lincoln,1.095938,0.9748207,1.040049,0,0,0,0,0
22063,LA,Livingston,1.01769,1.001391,0.9401653,0,0,0,0,0
22065,LA,Madison,1.095938,0.9748207,1.040049,0,0,0,0,0
22067,LA,Morehouse,1.095938,0.9748207,1.040049,0,0,0,0,0
22069,LA,Natchitoches,1.095938,0.9748207,1.040049,0,0,0,0,0
22071,LA,Orleans,1.01769,1.001391,0.9401653,0,0,0,0,0
22073,LA,Ouachita,1.095938,0.9748207,1.040049,0,0,0,0,0
22075,LA,Plaquemines,1.01769,1.001391,0.9401653,0,0,0,0,0
22077,LA,Pointe Coupee,1.01769,1.001391,0.9401653,0,0,0,0,0
22079,LA,Rapides,1.095938,0.9748207,1.040049,0,0,0,0,0
