FIPS,State,County,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,LACCESS_HHNV10,PCT_LACCESS_HHNV10
01103,AL,Morgan,14009.67177,11.72455584,4196.591136,3.512085644,3573.712534,2.990804698,1986.35589,1.662361612,1008.322203,2.14399788
01105,AL,Perry,971.6627797,9.174419598,592.7410004,5.596648102,163.6461743,1.545143748,232.0964695,2.19145,454.1204,11.50545731
01107,AL,Pickens,851.4306553,4.311914592,418.9662612,2.121777885,190.7687829,0.966113557,141.799516,0.718117674,605.2068096,7.553754488
01109,AL,Pike,3732.811063,11.34627515,1899.79273,5.774621509,919.7001857,2.795526264,432.9964573,1.316138659,571.0525341,4.322880652
01111,AL,Randolph,1061.068693,4.630858868,469.009738,2.046915454,271.9037498,1.186678959,186.6931618,0.814791436,422.2256034,4.607437837
01113,AL,Russell,8511.76217,16.07600463,4129.424492,7.799166131,2025.547985,3.825614265,1206.502463,2.27869844,756.0381142,3.561345868
01115,AL,St. Clair,3743.674718,4.478454797,972.1001354,1.162896577,918.1671069,1.098377982,495.5843844,0.592853928,943.7147493,2.98417262
01117,AL,Shelby,52013.60579,26.66202209,7448.570772,3.818115576,13435.02274,6.886753331,5549.835513,2.84482944,968.8696688,1.308010677
01119,AL,Sumter,2223.779005,16.15766189,1455.991037,10.57902373,531.8968621,3.864686929,381.3077044,2.770527533,446.1580396,7.92606217
01121,AL,Talladega,12352.35949,15.01058377,4888.292108,5.940251192,2873.693799,3.492111894,1753.220924,2.130513572,1225.704174,3.843537704
01123,AL,Tallapoosa,4597.92268,11.04844935,2014.115895,4.839763299,999.8208999,2.40249159,868.6490839,2.087295953,998.6999736,5.879893869
01125,AL,Tuscaloosa,39478.45762,20.28114089,14355.3079,7.374706098,8714.449484,4.476846069,4468.794087,2.295739195,1715.597238,2.253184537
01127,AL,Walker,7529.76094,11.23459251,2597.768674,3.875936132,1670.50757,2.492439267,1161.806695,1.73344478,1251.888692,4.711485048
01129,AL,Washington,1708.300483,9.716742409,609.6682821,3.467767943,454.1623669,2.583256737,265.887725,1.51235837,324.1114044,4.795966327
01131,AL,Wilcox,5173.220579,44.32922518,3217.071529,27.56702253,1375.016342,11.78248793,775.0487199,6.641377206,565.2080581,12.60499684
01133,AL,Winston,1011.264406,4.130307166,355.5345345,1.452109682,233.077156,0.951957017,171.093029,0.69879525,206.3511693,2.030415914
02010,AK,Aleutian Islands,,,,,,,,,,
02013,AK,Aleutians East,1226.050471,39.03376221,699.7189612,22.27694878,56.0000005,1.782871713,43.52521766,1.385712119,113.4955365,20.52360516
02016,AK,Aleutians West,764.4765797,13.74710627,418.9456263,7.533638307,77.03519254,1.385275895,41.26138225,0.741977742,108.4367965,8.946930401
02020,AK,Anchorage,87979.27762,30.14785441,13341.80298,4.571834923,22920.10892,7.854032514,6069.67302,2.079894533,1036.57455,0.965764684
02050,AK,Bethel,13272.65514,78.01478363,6561.877289,38.56978363,4871.469845,28.63380853,856.8224986,5.036281071,2831.11102,60.87101742
02060,AK,Bristol Bay,434.1425696,43.54489164,72.21794624,7.2435252,91.8700424,9.214648184,42.22983453,4.235690525,58.69422217,13.87570264
02068,AK,Denali,1826.000014,100.0000007,338.3124912,18.52751868,411.0000025,22.50821481,137.0000001,7.502738229,22.22102389,2.756950855
02070,AK,Dillingham,1578.584702,32.56828352,800.40912,16.51349536,561.4614981,11.5836909,124.0044666,2.558375626,419.0256318,26.80906153
02090,AK,Fairbanks North Star,36249.0367,37.14763806,9736.744937,9.978115552,9639.373187,9.87832999,2324.159531,2.38177466,1154.44536,3.167984852
02100,AK,Haines,519.2357221,20.70317871,122.6415652,4.890014561,98.65077411,3.933443944,58.37082496,2.327385365,23.16225686,2.015862216
02105,AK,Hoonah-Angoon,1694.916244,78.8333137,691.0217536,32.14054668,337.0000016,15.67441868,230.9999999,10.74418604,257.6291458,28.2178692
02110,AK,Juneau,10138.15807,32.41617287,1918.600926,6.13461527,2608.013983,8.338973566,720.5771802,2.304003774,348.3460802,2.858341513
02122,AK,Kenai Peninsula,11289.68828,20.37849871,3272.637231,5.907287421,2785.381636,5.027764687,1356.684499,2.448888987,739.6387282,3.33756928
02130,AK,Ketchikan Gateway,1036.074208,7.68772136,119.75557,0.888592194,247.7414685,1.838253829,106.6000109,0.790977301,118.1239603,2.226653352
02150,AK,Kodiak Island,1415.661102,10.41539951,502.6173542,3.697891069,410.126155,3.017408439,97.50312411,0.717356711,230.3492931,4.97514672
02164,AK,Lake and Peninsula,1630.999993,99.9999996,748.8588642,45.91409345,491.9999975,30.16554246,126.9999993,7.786633924,296.0880401,53.54214107
02170,AK,Matanuska-Susitna,20435.7281,22.96278229,5137.502176,5.77279867,5612.591489,6.306636877,1679.175252,1.886819767,819.9367613,2.576472981
02180,AK,Nome,5066.067036,53.37196625,3414.199799,35.96923514,1926.748997,20.298662,299.8744921,3.159234008,1233.138619,43.80599
02185,AK,North Slope,3628.633664,38.4796783,360.1661926,3.819365775,338.4785423,3.589380088,110.6553172,1.173439206,311.9552401,15.37482702
02188,AK,Northwest Arctic,4322.337073,57.45496574,2432.356088,32.33226224,1618.999994,21.52066987,245.9999991,3.269972074,838.0464254,43.67099663
02195,AK,Petersburg,183.3436815,4.805863212,59.04486577,1.547702903,48.95294938,1.283170364,15.12321252,0.396414483,83.61729772,5.229349451
02198,AK,Prince of Wales-Hyder,1390.579689,25.01492516,435.7209158,7.838116851,251.5079196,4.524337464,156.8385508,2.82134468,101.5852154,4.630137439
02201,AK,Prince of Wales-Outer Ketchi,,,,,,,,,,
02220,AK,Sitka,1617.312812,18.21093133,523.5024652,5.894634222,391.3748613,4.406878295,161.8772858,1.822737144,66.85055497,1.885770239
02230,AK,Skagway,2.999953762,0.309912579,0.93546944,0.096639405,0,0,0.70064373,0.072380551,1.202897458,0.275893912
02231,AK,Skagway-Yakutat-Angoon,,,,,,,,,,
02232,AK,Skagway-Hoonah-Angoon,,,,,,,,,,
02240,AK,Southeast Fairbanks,2043.278141,29.06925794,644.3108965,9.166466019,487.2113758,6.931446518,213.0499104,3.031013094,114.2637654,4.451256931
02261,AK,Valdez-Cordova,2693.675933,27.95429569,1046.845037,10.86389619,616.5916647,6.398834212,277.6505859,2.881388397,211.6686336,5.33708103
02270,AK,Wade Hampton,4955.077251,66.430852,3289.170867,44.09667337,2090.373019,28.02484273,247.8083634,3.322273273,1194.80856,68.47040458
02275,AK,Wrangell,510.6244347,21.55442949,51.45827709,2.17215184,105.576736,4.456595019,70.54157463,2.977694159,20.94828546,1.989390832
02280,AK,Wrangell-Petersburg,,,,,,,,,,
02282,AK,Yakutat,2.522152712,0.380989836,0.589697638,0.089078193,0,0,0.630538178,0.095247459,9.674360628,3.583096529
02290,AK,Yukon-Koyukuk,5587.999995,99.99999992,2798.963337,50.08882135,1552.000002,27.77380103,568.9999992,10.18253399,1112.451372,50.17823056
04001,AZ,Apache,46746.81747,65.36370909,31344.93668,43.82803865,14660.93235,20.49963974,5613.125629,7.848549497,2717.87679,11.9356936
04003,AZ,Cochise,51625.29142,39.30480671,16202.36372,12.33563543,11390.21797,8.671918419,10095.99986,7.686568194,1505.403491,2.959605801
04005,AZ,Coconino,40657.18388,30.2461549,17603.57015,13.09584823,10817.44931,8.047439992,4511.233356,3.356048055,1323.763641,2.833944126
04007,AZ,Gila,12811.31917,23.90305272,6188.118485,11.54564339,2666.72419,4.975510178,3030.427316,5.654098766,776.4013816,3.529097189
04009,AZ,Graham,11662.50928,31.33398516,5100.002993,13.70231863,3189.475838,8.569252654,1253.57988,3.36802762,528.9706194,4.756930031
04011,AZ,Greenlee,5957.314435,70.60939238,2182.41032,25.86713666,1721.559363,20.4048757,690.4094324,8.183115236,198.7538242,6.234436143
04012,AZ,La Paz,8877.868271,43.32992469,3881.077496,18.94224948,897.0043461,4.377980117,4298.975916,20.98187279,616.0074743,6.697189328
04013,AZ,Maricopa,492281.1541,12.89667448,139988.2578,3.667381897,117943.1558,3.089849113,77451.10502,2.029047185,11074.43282,0.784539969
04015,AZ,Mohave,88373.50883,44.14569892,34539.6716,17.25378977,16407.99929,8.196377013,21394.73683,10.68742911,2019.328604,2.446514501
04017,AZ,Navajo,35575.12849,33.10885023,19590.18604,18.23207851,10663.21144,9.923974575,4231.443865,3.938095157,2587.49498,7.256422064
04019,AZ,Pima,232208.1752,23.68835458,71177.53769,7.261065417,50095.06269,5.110369634,44001.14648,4.488708284,4800.731071,1.235200708
04021,AZ,Pinal,65190.17042,17.34842335,17928.11278,4.771033552,12922.54019,3.438949408,16277.78681,4.33184842,3549.014871,2.825873772
04023,AZ,Santa Cruz,13052.30957,27.52490419,5112.386016,10.78107553,3809.880416,8.034332383,1901.182899,4.009242723,213.9330542,1.385846046
04025,AZ,Yavapai,70247.52715,33.2874608,25495.49948,12.08128562,13798.60965,6.538602802,17476.47957,8.281396547,2058.606647,2.264619041
04027,AZ,Yuma,43752.55633,22.35112788,20611.97337,10.52968995,12314.68875,6.2909966,8293.823506,4.236925229,1326.781424,2.048545438
05001,AR,Arkansas,4197.6044,22.07058415,1506.795531,7.922580214,842.6889463,4.430774206,782.541959,4.114527362,227.950338,2.847599476
05003,AR,Ashley,4341.55433,19.86708612,2468.500812,11.29593563,1040.10773,4.759564956,704.0758458,3.221872721,364.9171992,4.163345113
05005,AR,Baxter,4979.82384,11.99581779,2248.930433,5.417412457,955.9203954,2.302701311,1493.620388,3.597958201,528.3534817,2.818185842
05007,AR,Benton,43591.37574,19.69439445,14027.5895,6.33760408,12366.96163,5.587339613,5542.448133,2.504054023,1771.433586,2.157995281
05009,AR,Boone,11074.80395,30.01057894,3970.226642,10.75854712,2452.465283,6.645707078,2185.021284,5.920985514,468.4965707,3.098522293
05011,AR,Bradley,1254.628848,10.9022319,540.3235402,4.695199342,289.8426519,2.518618804,234.7684982,2.04004604,114.5890106,2.45215088
05013,AR,Calhoun,3507.670059,65.34407711,1711.433569,31.88214547,739.6085465,13.77810258,655.6366299,12.21379713,86.8144491,3.837950888
05015,AR,Carroll,2359.1006,8.595425926,1112.785957,4.054455867,600.5272689,2.188032022,383.4048784,1.396942645,229.8642101,2.017591592
05017,AR,Chicot,601.6715683,5.098911596,347.9610284,2.948822275,149.6446161,1.268174713,103.3409713,0.875770944,178.6855964,3.902284263
05019,AR,Clark,2102.467451,9.14315047,899.5705698,3.912026831,425.2403318,1.849273024,396.358578,1.723672877,331.2001986,3.770923359
05021,AR,Clay,1675.605281,10.4184871,808.3941623,5.026389121,335.8234289,2.088064596,417.3629278,2.595056443,149.8742519,2.18954349
05023,AR,Cleburne,3546.293151,13.65534521,1253.957763,4.828485801,800.2805752,3.081557856,731.382411,2.816258802,348.7522914,3.148152116
05025,AR,Cleveland,2128.978321,24.50199472,764.841098,8.802406468,507.5607119,5.841416871,372.0645491,4.282018058,125.5678326,3.675873319
05027,AR,Columbia,4406.009781,17.94562472,1812.717557,7.383176757,657.9396666,2.67978033,673.7321895,2.744103085,389.2368734,3.988491377
05029,AR,Conway,4501.666401,21.16140836,1997.049693,9.387720081,1112.148251,5.227980309,766.9875356,3.605450738,439.0152119,5.187465578
05031,AR,Craighead,24129.96516,25.01992385,9933.312583,10.29967191,6106.792296,6.332022331,2389.477805,2.47760626,1008.814323,2.705248782
05033,AR,Crawford,13071.21272,21.10029818,5954.546268,9.612168704,3511.741955,5.668854451,1612.756151,2.603403097,764.6327738,3.261111331
05035,AR,Crittenden,6121.093911,12.02525227,2236.290845,4.393326087,1725.398999,3.389648734,624.2811918,1.226437452,522.0150878,2.743693303
05037,AR,Cross,2947.133435,16.49207295,1414.293268,7.914343972,741.5286263,4.149572615,473.949348,2.65220676,289.5729992,4.135575538
05039,AR,Dallas,1526.377933,18.80702234,792.2582627,9.761683868,336.3411342,4.144173659,264.615746,3.260420725,220.3740399,6.718720727
05041,AR,Desha,3930.159242,30.21340131,2068.385275,15.90087081,1016.637803,7.815481262,641.8346214,4.934152994,341.9840649,6.427063802
05043,AR,Drew,3525.582167,19.04793434,1368.75228,7.395063376,737.8494704,3.986436169,495.9224327,2.679358327,238.2339115,3.236873798
05045,AR,Faulkner,28689.09661,25.3354439,10276.41901,9.075142413,6201.603516,5.476658262,2373.261537,2.095835757,1310.267887,3.074735737
05047,AR,Franklin,1893.537208,10.44710184,1007.791255,5.560227612,433.5397912,2.391943676,259.7179482,1.432926611,274.3274925,3.898358568
05049,AR,Fulton,2320.164467,18.94785192,1138.575667,9.298290461,541.8170385,4.424802274,486.8456492,3.975873003,128.9420405,2.481563519
05051,AR,Garland,30262.17044,31.5152154,11069.89113,11.52825453,6545.259186,6.81627425,6846.498831,7.129987119,1418.884473,3.461200354
05053,AR,Grant,2120.470064,11.87738791,722.0669559,4.04451328,539.8869706,3.024068619,306.7889927,1.718417032,208.2780541,3.004154826
05055,AR,Greene,9286.013609,22.0622799,3479.357686,8.266471099,2536.638718,6.026701634,1280.618848,3.042572696,509.6001491,3.102588427
05057,AR,Hempstead,5535.112471,24.48189867,2396.334896,10.5990309,1408.818968,6.231230786,976.1624813,4.317583623,287.2751491,3.250086538
05059,AR,Hot Spring,6020.594121,18.28689403,2844.26452,8.63914139,1414.044771,4.295005834,1037.503498,3.151303035,311.3034355,2.458176212
05061,AR,Howard,2027.856935,14.70633792,1011.13887,7.332938357,487.2904131,3.533906832,411.2522959,2.982466429,134.3647174,2.504468171
05063,AR,Independence,6846.713675,18.68287629,2845.909233,7.765735893,1657.965578,4.524150894,1033.014215,2.818823409,442.437505,3.074404176
05065,AR,Izard,810.2492068,5.915955073,363.0658064,2.650889358,195.1072179,1.424556205,154.950784,1.131357944,160.1962226,2.795257766
05067,AR,Jackson,2482.538294,13.79417844,1539.773803,8.555724861,633.0172555,3.517348756,346.0839625,1.923009182,302.970183,4.50580284
05069,AR,Jefferson,13186.186,17.02871569,5318.272157,6.868046952,2556.453371,3.301418443,2083.613261,2.690790031,576.6728509,1.997273754
05071,AR,Johnson,2318.930507,9.079602613,1114.510413,4.363783918,518.5976949,2.030531303,404.9754008,1.58565153,290.5187062,2.960851062
05073,AR,Lafayette,1613.696468,21.10786747,678.676174,8.877386187,418.9195768,5.479654373,284.1006989,3.716163491,275.0028144,8.730248077
05075,AR,Lawrence,4396.73898,25.2468503,2280.113306,13.09281255,1039.577505,5.969437295,772.0331999,4.433150732,151.0668826,2.177383722
05077,AR,Lee,3275.535923,31.42302305,1651.419397,15.84247311,734.1707103,7.04308049,538.6583823,5.167482562,344.7723846,9.513586771
05079,AR,Lincoln,4852.667875,34.33329472,2916.100405,20.63181268,380.0683065,2.689035705,254.3552851,1.799598734,396.0551848,9.414195028
05081,AR,Little River,863.1806456,6.553645475,467.8163895,3.5518669,227.2239859,1.72518401,119.6170961,0.908185378,251.56315,4.64910645
05083,AR,Logan,3073.742275,13.75091609,1528.07413,6.836103118,746.6703214,3.340358437,528.9626788,2.366405757,239.363145,2.750036133
05085,AR,Lonoke,13017.22011,19.04327361,4335.159264,6.342031809,3719.761802,5.441748789,1470.251649,2.150874318,623.0585971,2.463168994
05087,AR,Madison,4103.6769,26.10979767,1882.898373,11.98001128,882.3450279,5.613953222,701.2655233,4.461828105,189.6838781,3.072301233
05089,AR,Marion,2255.376704,13.54336579,915.9898274,5.500449333,361.4554171,2.170512323,547.3825808,3.286990817,143.2876258,1.933445228
05091,AR,Miller,10974.21573,25.25013973,4293.479849,9.878698286,2632.403344,6.056792932,1513.396921,3.48211523,399.0614372,2.317564535
05093,AR,Mississippi,6001.942832,12.9129579,3196.367778,6.876866992,1754.615499,3.774990315,658.9753123,1.417760999,688.8588304,3.882863595
05095,AR,Monroe,1020.247645,12.5199122,509.0320935,6.246559007,220.5359603,2.706294763,205.2903905,2.519209602,197.9398429,5.686292528
05097,AR,Montgomery,2234.62233,23.55457289,935.1950474,9.857647806,464.0729115,4.891671882,481.5241658,5.075621016,154.2751909,3.856879772
05099,AR,Nevada,2373.737511,26.38365578,976.3242961,10.85166496,529.6901428,5.887408501,503.6063111,5.597491509,176.6877812,4.779220482
05101,AR,Newton,2939.750313,35.2911202,1264.282266,15.17745817,610.1869022,7.325172896,563.0045003,6.758757507,254.1130431,7.11601913
05103,AR,Ouachita,7348.705084,28.13439925,4030.578367,15.43100447,1667.975559,6.385817609,1237.886132,4.739227151,585.446129,5.320786413
05105,AR,Perry,1107.502251,10.60318096,539.9953094,5.169892861,245.2396112,2.347913941,200.7817371,1.922276085,160.0033232,3.83701015
05107,AR,Phillips,8041.646624,36.96119237,5233.733494,24.05540053,2219.300563,10.20039786,1292.420107,5.940249609,790.4762867,9.309578221
05109,AR,Pike,2201.003636,19.49343402,1029.597987,9.118749329,476.9853699,4.224474093,438.3862633,3.882616804,184.2719069,4.134438117
05111,AR,Poinsett,2796.831638,11.37709652,1347.726187,5.482350352,694.3493927,2.824510404,428.9777248,1.745017796,237.9815243,2.439835189
05113,AR,Polk,7612.372093,36.84237776,3894.538274,18.84879622,1910.292285,9.245437446,1291.474139,6.250479814,220.5082188,2.60956472
05115,AR,Pope,8744.333827,14.15994725,3648.975231,5.908888868,1843.067227,2.984530924,988.5018252,1.600708983,536.0702985,2.29550935
05117,AR,Prairie,535.1061489,6.140059081,139.7058853,1.603050892,128.9375563,1.479490032,88.49356492,1.015416694,159.6367042,4.332067956
05119,AR,Pulaski,116978.0783,30.56268833,38731.91371,10.11942942,28548.63019,7.458858098,13791.90172,3.603389624,4229.222544,2.663708049
05121,AR,Randolph,5510.080101,30.66436697,2546.685057,14.17265879,1279.417883,7.12013959,1081.869632,6.020755922,263.3104371,3.607486465
05123,AR,St. Francis,8546.560408,30.2447463,4144.565351,14.66687434,1781.115913,6.303050155,869.7623108,3.077933013,969.5222764,10.0823864
05125,AR,Saline,24018.85104,22.42279639,6593.071522,6.154961372,6104.708928,5.699050512,3619.668541,3.379141266,1254.159661,3.026374027
05127,AR,Scott,2004.172332,17.84182615,832.4791439,7.411013477,455.788081,4.057581064,414.0093231,3.685652302,126.2848939,2.891137681
05129,AR,Searcy,2725.718432,33.26074963,1567.579783,19.12849033,549.2645363,6.702434855,533.2385138,6.506876312,227.6214165,6.368814115
05131,AR,Sebastian,17987.11982,14.30455514,6657.238941,5.294279601,4313.020363,3.430000925,2305.396539,1.833404806,678.4921057,1.367955212
05133,AR,Sevier,5788.588872,33.93474541,3387.202078,19.8569708,1757.25185,10.30162886,742.300747,4.35162825,210.2115038,3.518184163
05135,AR,Sharp,3569.880712,20.67817836,1524.992341,8.833366202,645.865143,3.741109494,1112.287128,6.442812371,295.3450236,4.012839994
05137,AR,Stone,3035.439442,24.49120092,1531.844747,12.35956711,676.5607012,5.45877603,568.9550821,4.590568679,300.4304095,5.641885624
05139,AR,Union,9034.955893,21.69830182,4659.160905,11.18941594,2207.998302,5.302716928,1554.727941,3.73382632,801.4160584,4.72783941
05141,AR,Van Buren,2223.408114,12.85578557,1121.940826,6.487081966,462.2409086,2.672685219,424.2117261,2.452799804,416.9809139,5.60986027
05143,AR,Washington,40441.49833,19.91554346,14822.90837,7.299587997,10621.58072,5.230630943,3469.462623,1.708547816,1309.371035,1.714083225
05145,AR,White,11024.1245,14.30292762,4469.691858,5.799070862,2779.860314,3.606648391,1502.986784,1.950006207,885.5070089,3.017882247
05147,AR,Woodruff,386.8577812,5.328619575,178.4387233,2.457833655,71.665635,0.987129959,76.56877392,1.054666307,248.9978433,7.945049244
05149,AR,Yell,1670.485,7.529794906,772.5631336,3.482367066,329.8823623,1.48696129,343.784264,1.54962481,229.1540321,2.788101133
06001,CA,Alameda,160424.9087,10.62225976,24226.68578,1.604128383,38405.41859,2.542948821,17476.39381,1.157169396,2449.441325,0.449325001
06003,CA,Alpine,652.5959351,55.54007958,152.611752,12.98823421,114.0689377,9.707994699,101.6135993,8.647965898,7.278884362,1.464564258
06005,CA,Amador,4760.406704,12.49745794,1199.901541,3.150091993,352.0752284,0.924300303,547.1791428,1.436505061,365.5446562,2.509057974
06007,CA,Butte,48749.2155,22.15873432,15882.01185,7.219096294,10506.35691,4.775616777,9566.308365,4.348321984,1836.200341,2.09568849
06009,CA,Calaveras,3907.397164,8.572989522,978.5952799,2.147078151,870.4163925,1.909729239,621.4531496,1.36349368,422.0911885,2.234942225
