FIPS,State,County,REDEMP_SNAPS08,REDEMP_SNAPS12,PCH_REDEMP_SNAPS_08_12,PCT_SNAP09,PCT_SNAP14,PCH_SNAP_09_14,PC_SNAPBEN08,PC_SNAPBEN10,PCH_PC_SNAPBEN_08_10,SNAP_PART_RATE08,SNAP_PART_RATE10,SNAP_OAPP00,SNAP_OAPP05,SNAP_OAPP10,SNAP_FACEWAIVER00,SNAP_FACEWAIVER05,SNAP_FACEWAIVER10,SNAP_VEHEXCL00,SNAP_VEHEXCL05,SNAP_VEHEXCL10,SNAP_BBCE00,SNAP_BBCE05,SNAP_BBCE10,SNAP_REPORTSIMPLE00,SNAP_REPORTSIMPLE05,SNAP_REPORTSIMPLE10,PCT_NSLP09,PCT_NSLP14,PCH_NSLP_09_14,PCT_FREE_LUNCH06,PCT_FREE_LUNCH10,PCT_REDUCED_LUNCH06,PCT_REDUCED_LUNCH10,PCT_SBP09,PCT_SBP14,PCH_SBP_09_14,PCT_SFSP09,PCT_SFSP14,PCH_SFSP_09_14,PC_WIC_REDEMP08,PC_WIC_REDEMP12,PCH_PC_WIC_REDEMP_08_12,REDEMP_WICS08,REDEMP_WICS12,PCH_REDEMP_WICS_08_12,PCT_WIC09,PCT_WIC14,PCH_WIC_09_14,PCT_CACFP09,PCT_CACFP14,PCH_CACFP_09_14,FDPIR12
01069,AL,Houston,307018.9175,330163.7794,7.538578429,14.4230222,18.60183621,4.178814013,13.01103333,22.38066365,72.01296076,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,46.9,53.64546788,8.1,6.168271991,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,27.2464,28.36497,4.105366,149631.2,139666.4,-6.659572,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01071,AL,Jackson,176140.3549,220545.1532,25.20989485,14.4230222,18.60183621,4.178814013,12.13618216,21.23816258,74.99871288,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,41.9,50,13,9.8,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,20.05863,19.42001,-3.183778,88481.97,93602.68,5.787293,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01073,AL,Jefferson,264589.8399,364831.8125,37.88579809,14.4230222,18.60183621,4.178814013,11.86700513,20.65864308,74.08472359,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,40.2,42.51865615,6.9,4.890921527,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,20.96762,19.97552,-4.731607,135046.5,140255.5,3.857177,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01075,AL,Lamar,131732.0064,241560.6381,83.37277683,14.4230222,18.60183621,4.178814013,14.24819283,25.27759668,77.40914228,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,39,50.10570825,11.2,7.78012685,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,14.74836,19.54982,32.55587,52876.56,69690.21,31.79793,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01077,AL,Lauderdale,202816.6943,274112.6881,35.15292176,14.4230222,18.60183621,4.178814013,9.941143498,17.49217023,75.95732559,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,35.7,41.55695914,8,7.381477818,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,21.13614,20.32182,-3.852736,110902.6,117538.9,5.983891,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01079,AL,Lawrence,173109.1943,267727.6789,54.65826637,14.4230222,18.60183621,4.178814013,10.47081975,22.11796837,111.2343532,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,39.6,50.25871766,12.1,8.188976378,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,23.93443,19.81722,-17.20207,135816,111762.5,-17.71033,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01081,AL,Lee,310579.3022,339127.457,9.191905153,14.4230222,18.60183621,4.178814013,8.752488637,14.47664684,65.40035005,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,34.1,39.77475953,7.7,6.694378655,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,15.54203,14.80319,-4.753825,159132.5,145324.9,-8.676781,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01083,AL,Limestone,179430.8395,263637.1176,46.92965728,14.4230222,18.60183621,4.178814013,9.123489792,16.28317551,78.4752971,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,30.4,39.22536389,8.1,5.738664882,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,17.9975,16.44223,-8.641554,171682.6,160136.4,-6.725327,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01085,AL,Lowndes,146625.9016,127112.7246,-13.30813776,14.4230222,18.60183621,4.178814013,29.11901737,48.20459366,65.54333909,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,79.7,90.77172153,7.5,1.888828926,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,36.17543,,,75920.17,,,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01087,AL,Macon,533347.2646,523231.4292,-1.896669591,14.4230222,18.60183621,4.178814013,29.47735977,43.26099528,46.76007494,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,76.2,98.0600989,5.9,0,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,22.34869,18.37947,-17.76039,124007.3,94355.63,-23.91123,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01089,AL,Madison,200005.032,301028.96,50.51069316,14.4230222,18.60183621,4.178814013,6.646380858,11.82106293,77.85714028,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,26.9,32.12649771,6.3,4.658652211,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,15.4745,15.73919,1.710519,141885.2,154280,8.735813,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01091,AL,Marengo,240404.4773,395813.203,64.6446886,14.4230222,18.60183621,4.178814013,17.54739336,31.40112682,78.95037836,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,61.7,61.9857504,6.3,6.182486785,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,32.70823,32.37221,-1.027307,86267.95,110070.9,27.5919,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01093,AL,Marion,245026.8557,366487.666,49.57040729,14.4230222,18.60183621,4.178814013,15.25517961,26.29086389,72.34057254,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,30.5,47.6431317,13.6,8.436172365,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,24.16646,21.94201,-9.204696,88745.29,95062.2,7.118019,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01095,AL,Marshall,239468.0584,362775.7724,51.49234296,14.4230222,18.60183621,4.178814013,10.4857997,19.48162874,85.79058628,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,40.2,48.56245183,9.3,6.402276365,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,36.84781,36.07156,-2.106615,219121.6,244194.2,11.4423,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01097,AL,Mobile,243421.638,341039.1568,40.10223563,14.4230222,18.60183621,4.178814013,17.28007913,27.77580709,60.73888833,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,57,62.85339113,7.8,5.291967916,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,26.07827,26.29706,0.8389452,166710.3,197914.5,18.71765,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01099,AL,Monroe,179364.3714,328256.0431,83.01072872,14.4230222,18.60183621,4.178814013,19.34681502,29.8441024,54.25847801,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,52,60.888216,10.9,7.115821347,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,33.68864,30.31662,-10.00936,69361.85,114202.7,64.64773,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01101,AL,Montgomery,355594.9613,491174.2995,38.12746327,14.4230222,18.60183621,4.178814013,18.29343429,27.08252702,48.04506684,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,57.4,64.53724892,7.7,5.333079074,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,29.76851,27.33381,-8.17877,190965,224673.2,17.65152,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01103,AL,Morgan,202615.4004,287712.5571,41.99935276,14.4230222,18.60183621,4.178814013,7.943741742,16.50183642,107.7337979,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,35,,8.2,,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,27.70203,24.98379,-9.812411,189509.6,167106.9,-11.82142,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
01105,AL,Perry,162818.373,221439.5712,36.00404369,14.4230222,18.60183621,4.178814013,38.22189157,54.41056749,42.35446039,67,79,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,12.31505542,10.95161505,-1.363440376,94.2,96.8903437,1.8,0,4.509007566,4.876595035,0.367587468,0.564889562,0.873699859,0.308810297,56.25849,45.93053,-18.35806,120989.5,116904.7,-3.376184,2.990416904,2.70233166,-0.288085244,0.916089934,0.928057357,0.011967423,0
