idnumber	_id	ingredient	year
10141	5740d053f0f8937bbc1f4c8b	1 egg	1997
10141	5740d053f0f8937bbc1f4c8c	1 cup all-purpose flour	1997
10141	5740d053f0f8937bbc1f4c8d	1 teaspoon baking soda	1997
10141	5740d053f0f8937bbc1f4c8e	1/4 teaspoon salt	1997
10141	5740d053f0f8937bbc1f4c8f	1/2 cup rolled oats	1997
10141	5740d053f0f8937bbc1f4c90	1 cup semisweet chocolate chips	1997
10201	5740d067f0f8937bbc1f4c92	1 1/2 cups butter, softened	1997
10201	5740d067f0f8937bbc1f4c93	1 1/2 cups white sugar	1997
10201	5740d067f0f8937bbc1f4c94	1 (8 ounce) package cream cheese, softened	1997
10201	5740d067f0f8937bbc1f4c95	2 eggs	1997
10201	5740d067f0f8937bbc1f4c96	2 tablespoons lemon juice	1997
10201	5740d067f0f8937bbc1f4c97	1 1/2 teaspoons lemon zest	1997
10201	5740d067f0f8937bbc1f4c98	4 1/2 cups all-purpose flour	1997
10201	5740d067f0f8937bbc1f4c99	1 1/2 teaspoons baking powder	1997
10201	5740d067f0f8937bbc1f4c9a	1 cup apricot preserves	1997
10201	5740d067f0f8937bbc1f4c9b	1/3 cup confectioners' sugar for decoration	1997
9570	5740d06ff0f8937bbc1f4c9d	1/2 cup white sugar	1997
9570	5740d06ff0f8937bbc1f4c9e	1/2 cup butter, softened	1997
9570	5740d06ff0f8937bbc1f4c9f	2/3 cup honey	1997
9570	5740d06ff0f8937bbc1f4ca0	2 eggs	1997
9570	5740d06ff0f8937bbc1f4ca1	1 cup creamy peanut butter	1997
9570	5740d06ff0f8937bbc1f4ca2	2 1/4 cups all-purpose flour	1997
9570	5740d06ff0f8937bbc1f4ca3	1/2 teaspoon baking powder	1997
9577	5740d07bf0f8937bbc1f4ca5	1/2 cup shortening	1997
9577	5740d07bf0f8937bbc1f4ca6	1/4 cup white sugar	1997
9577	5740d07bf0f8937bbc1f4ca7	1/2 cup packed brown sugar	1997
9577	5740d07bf0f8937bbc1f4ca8	1 egg	1997
9577	5740d07bf0f8937bbc1f4ca9	1/2 teaspoon vanilla extract	1997
9577	5740d07bf0f8937bbc1f4caa	3/4 cup all-purpose flour	1997
9577	5740d07bf0f8937bbc1f4cab	1/2 teaspoon baking soda	1997
9577	5740d07bf0f8937bbc1f4cac	1/2 teaspoon salt	1997
9577	5740d07bf0f8937bbc1f4cad	1 cup rolled oats	1997
9577	5740d07bf0f8937bbc1f4cae	1/2 cup chopped walnuts	1997
9597	5740d08af0f8937bbc1f4cb0		1997
9597	5740d08af0f8937bbc1f4cb1		1997
9597	5740d08af0f8937bbc1f4cb2		1997
9597	5740d08af0f8937bbc1f4cb3		1997
9597	5740d08af0f8937bbc1f4cb4		1997
9597	5740d08af0f8937bbc1f4cb5		1997
9597	5740d08af0f8937bbc1f4cb6		1997
9597	5740d08af0f8937bbc1f4cb7		1997
9603	5740d098f0f8937bbc1f4cb9	1 1/2 cups blanched whole almonds	1997
9603	5740d098f0f8937bbc1f4cba	2 cups all-purpose flour	1997
9603	5740d098f0f8937bbc1f4cbb	1/2 teaspoon baking soda	1997
9603	5740d098f0f8937bbc1f4cbc	1/2 teaspoon baking powder	1997
9603	5740d098f0f8937bbc1f4cbd	1/8 teaspoon salt	1997
9603	5740d098f0f8937bbc1f4cbe	7/8 cup white sugar	1997
9603	5740d098f0f8937bbc1f4cbf	2 cups semisweet chocolate chips	1997
9603	5740d098f0f8937bbc1f4cc0	2 eggs	1997
9603	5740d098f0f8937bbc1f4cc1	1 teaspoon vanilla extract	1997
9603	5740d098f0f8937bbc1f4cc2	2 tablespoons whiskey	1997
9668	5740d0a7f0f8937bbc1f4cc4	3 1/2 cups all-purpose flour	1997
9668	5740d0a7f0f8937bbc1f4cc5	1 1/2 teaspoons ground ginger	1997
9668	5740d0a7f0f8937bbc1f4cc6	1 1/2 teaspoons ground cinnamon	1997
9668	5740d0a7f0f8937bbc1f4cc7	1/4 teaspoon salt	1997
9668	5740d0a7f0f8937bbc1f4cc8	1/2 cup white sugar	1997
9668	5740d0a7f0f8937bbc1f4cc9	1/2 cup shortening	1997
9668	5740d0a7f0f8937bbc1f4cca	1 egg	1997
9668	5740d0a7f0f8937bbc1f4ccb	1 cup molasses	1997
9668	5740d0a7f0f8937bbc1f4ccc	1 teaspoon baking soda	1997
9668	5740d0a7f0f8937bbc1f4ccd	1 1/2 teaspoons warm water	1997
9668	5740d0a7f0f8937bbc1f4cce	1/4 cup raisins for decorating	1997
9826	5740d0b3f0f8937bbc1f4cd0	1/2 cup butter, softened	1997
9826	5740d0b3f0f8937bbc1f4cd1	1/2 cup white sugar	1997
9826	5740d0b3f0f8937bbc1f4cd2	3 eggs	1997
9826	5740d0b3f0f8937bbc1f4cd3	2 teaspoons vanilla extract	1997
9826	5740d0b3f0f8937bbc1f4cd4	3 cups all-purpose flour	1997
9826	5740d0b3f0f8937bbc1f4cd5	3 teaspoons baking powder	1997
9867	5740d0bef0f8937bbc1f4cd7	1 cup butter, softened	1997
9867	5740d0bef0f8937bbc1f4cd8	1 cup white sugar	1997
9867	5740d0bef0f8937bbc1f4cd9	2 eggs	1997
9867	5740d0bef0f8937bbc1f4cda	1 cup sour cream	1997
9867	5740d0bef0f8937bbc1f4cdb	1 1/2 teaspoons vanilla extract	1997
9867	5740d0bef0f8937bbc1f4cdc	1 teaspoon baking soda	1997
9867	5740d0bef0f8937bbc1f4cdd	1 teaspoon baking powder	1997
9867	5740d0bef0f8937bbc1f4cde	1/2 teaspoon salt	1997
9867	5740d0bef0f8937bbc1f4cdf	6 1/2 cups cake flour	1997
9870	5740d0caf0f8937bbc1f4ce1	2 3/4 cups all-purpose flour	1997
9870	5740d0caf0f8937bbc1f4ce2	1 teaspoon baking soda	1997
9870	5740d0caf0f8937bbc1f4ce3	1/2 teaspoon baking powder	1997
9870	5740d0caf0f8937bbc1f4ce4	1 cup butter, softened	1997
9870	5740d0caf0f8937bbc1f4ce5	1 1/2 cups white sugar	1997
9870	5740d0caf0f8937bbc1f4ce6	1 egg	1997
9870	5740d0caf0f8937bbc1f4ce7	1 teaspoon vanilla extract	1997
9883	5740d0daf0f8937bbc1f4ce9	1 cup shortening	1997
9883	5740d0daf0f8937bbc1f4cea	1 1/2 cups white sugar	1997
9883	5740d0daf0f8937bbc1f4ceb	2 eggs	1997
9883	5740d0daf0f8937bbc1f4cec	2 3/4 cups sifted all-purpose flour	1997
9883	5740d0daf0f8937bbc1f4ced	1 teaspoon baking soda	1997
9883	5740d0daf0f8937bbc1f4cee	2 teaspoons cream of tartar	1997
9883	5740d0daf0f8937bbc1f4cef	1/4 teaspoon salt	1997
9883	5740d0daf0f8937bbc1f4cf0	2 tablespoons white sugar	1997
9883	5740d0daf0f8937bbc1f4cf1	2 teaspoons ground cinnamon	1997
9903	5740d0e8f0f8937bbc1f4cf3	1 1/4 cups butter, softened	1997
9903	5740d0e8f0f8937bbc1f4cf4	2 cups white sugar	1997
9903	5740d0e8f0f8937bbc1f4cf5	2 eggs	1997
9903	5740d0e8f0f8937bbc1f4cf6	2 teaspoons vanilla extract	1997
9903	5740d0e8f0f8937bbc1f4cf7	2 cups all-purpose flour	1997
9903	5740d0e8f0f8937bbc1f4cf8	3/4 cup unsweetened cocoa powder	1997
9903	5740d0e8f0f8937bbc1f4cf9	1 teaspoon baking soda	1997
9903	5740d0e8f0f8937bbc1f4cfa	1/2 teaspoon salt	1997
9903	5740d0e8f0f8937bbc1f4cfb	2 cups semisweet chocolate chips	1997
9909	5740d0f5f0f8937bbc1f4cfd	1 1/2 cups peanut butter	1997
9909	5740d0f5f0f8937bbc1f4cfe	1 cup butter, softened	1997
9909	5740d0f5f0f8937bbc1f4cff	1/2 teaspoon vanilla extract	1997
9909	5740d0f5f0f8937bbc1f4d00	6 cups confectioners' sugar	1997
9909	5740d0f5f0f8937bbc1f4d01	4 cups semisweet chocolate chips	1997
9913	5740d100f0f8937bbc1f4d03	1 cup butter	1997
9913	5740d100f0f8937bbc1f4d04	1/2 cup white sugar	1997
9913	5740d100f0f8937bbc1f4d05	2 cups sifted all-purpose flour	1997
9948	5740d114f0f8937bbc1f4d07	1/2 cup shortening	1997
9948	5740d114f0f8937bbc1f4d08	1/4 cup white sugar	1997
9948	5740d114f0f8937bbc1f4d09	1/2 cup packed brown sugar	1997
9948	5740d114f0f8937bbc1f4d0a	1 egg	1997
9948	5740d114f0f8937bbc1f4d0b	1/2 teaspoon vanilla extract	1997
9948	5740d114f0f8937bbc1f4d0c	1 1/8 cups all-purpose flour	1997
9948	5740d114f0f8937bbc1f4d0d	1/2 teaspoon baking soda	1997
9948	5740d114f0f8937bbc1f4d0e	1/2 teaspoon salt	1997
9948	5740d114f0f8937bbc1f4d0f	1/2 cup chopped walnuts	1997
9948	5740d114f0f8937bbc1f4d10	1 cup semisweet chocolate chips	1997
9972	5740d125f0f8937bbc1f4d12	1 cup semisweet chocolate chips	1997
9972	5740d125f0f8937bbc1f4d13	1/2 cup white sugar	1997
9972	5740d125f0f8937bbc1f4d14	3 tablespoons corn syrup	1997
9972	5740d125f0f8937bbc1f4d15	1/2 cup rum	1997
9972	5740d125f0f8937bbc1f4d16	2 1/2 cups crushed vanilla wafers	1997
9972	5740d125f0f8937bbc1f4d17	1 cup chopped walnuts (optional)	1997
9972	5740d125f0f8937bbc1f4d18	1/3 cup confectioners' sugar	1997
9976	5740d136f0f8937bbc1f4d1a	1 cup packed brown sugar	1997
9976	5740d136f0f8937bbc1f4d1b	1/2 cup white sugar	1997
9976	5740d136f0f8937bbc1f4d1c	1 1/2 cups semisweet chocolate chips	1997
9976	5740d136f0f8937bbc1f4d1d	2 cups all-purpose flour	1997
9976	5740d136f0f8937bbc1f4d1e	1 teaspoon salt	1997
9976	5740d136f0f8937bbc1f4d1f	1 teaspoon baking soda	1997
9981	5740d142f0f8937bbc1f4d21	1/2 cup shortening	1997
9981	5740d142f0f8937bbc1f4d22	1/2 cup white sugar	1997
9981	5740d142f0f8937bbc1f4d23	1/2 cup packed brown sugar	1997
9981	5740d142f0f8937bbc1f4d24	1 egg	1997
9981	5740d142f0f8937bbc1f4d25	1/2 teaspoon vanilla extract	1997
9981	5740d142f0f8937bbc1f4d26	1 cup all-purpose flour	1997
9981	5740d142f0f8937bbc1f4d27	1/2 teaspoon baking powder	1997
9981	5740d142f0f8937bbc1f4d28	1/2 teaspoon baking soda	1997
9981	5740d142f0f8937bbc1f4d29	1/2 teaspoon salt	1997
9981	5740d142f0f8937bbc1f4d2a	3/4 cup rolled oats	1997
9981	5740d142f0f8937bbc1f4d2b	1/2 cup flaked coconut (optional)	1997
9981	5740d142f0f8937bbc1f4d2c	1/2 cup miniature semi-sweet chocolate chips (optional)	1997
10032	5740e3b7f0f8937c63755a28	1/2 cup shortening	1998
10032	5740e3b7f0f8937c63755a29	1/2 cup butter, softened	1998
10032	5740e3b7f0f8937c63755a2a	3/4 cup packed brown sugar	1998
10032	5740e3b7f0f8937c63755a2b	3/4 cup white sugar	1998
10032	5740e3b7f0f8937c63755a2c	2 eggs	1998
10032	5740e3b7f0f8937c63755a2d	1 teaspoon vanilla extract	1998
10032	5740e3b7f0f8937c63755a2e	1 tablespoon coffee-flavored liqueur	1998
10032	5740e3b7f0f8937c63755a2f	2 cups all-purpose flour	1998
10032	5740e3b7f0f8937c63755a30	1 teaspoon baking soda	1998
10032	5740e3b7f0f8937c63755a31	1 teaspoon salt	1998
10032	5740e3b7f0f8937c63755a32	2 cups rolled oats	1998
10032	5740e3b7f0f8937c63755a33	2 cups semisweet chocolate chips	1998
10032	5740e3b7f0f8937c63755a34	1 cup chopped walnuts	1998
10121	5740e3c7f0f8937c63755a36	1 1/2 cups butter	1998
10121	5740e3c7f0f8937c63755a37	1 tablespoon salt	1998
10121	5740e3c7f0f8937c63755a38	2 teaspoons baking powder	1998
10121	5740e3c7f0f8937c63755a39	6 cups all-purpose flour	1998
10380	5740e3dbf0f8937c63755a3b	1 cup margarine, softened	1998
10380	5740e3dbf0f8937c63755a3c	1 cup peanut butter	1998
10380	5740e3dbf0f8937c63755a3d	1 cup white sugar	1998
10380	5740e3dbf0f8937c63755a3e	1 cup packed brown sugar	1998
10380	5740e3dbf0f8937c63755a3f	2 eggs	1998
10380	5740e3dbf0f8937c63755a40	2 cups unbleached all-purpose flour	1998
10380	5740e3dbf0f8937c63755a41	1 teaspoon baking soda	1998
10380	5740e3dbf0f8937c63755a42	2 cups semisweet chocolate chips	1998
10664	5740e3ecf0f8937c63755a44	3 cups margarine, softened	1998
10664	5740e3ecf0f8937c63755a45	2 1/2 cups white sugar	1998
10664	5740e3ecf0f8937c63755a46	2 1/2 cups packed brown sugar	1998
10664	5740e3ecf0f8937c63755a47	2 teaspoons vanilla extract	1998
10664	5740e3ecf0f8937c63755a48	4 eggs	1998
10664	5740e3ecf0f8937c63755a49	8 cups all-purpose flour	1998
10664	5740e3ecf0f8937c63755a4a	4 teaspoons baking soda	1998
10664	5740e3ecf0f8937c63755a4b	1 teaspoon salt	1998
10664	5740e3ecf0f8937c63755a4c	4 cups semisweet chocolate chips	1998
10757	5740e400f0f8937c63755a4e	1 cup packed brown sugar	1998
10757	5740e400f0f8937c63755a4f	3/4 cup vegetable oil	1998
10757	5740e400f0f8937c63755a50	1/4 cup molasses	1998
10757	5740e400f0f8937c63755a51	1 egg	1998
10757	5740e400f0f8937c63755a52	2 cups all-purpose flour	1998
10757	5740e400f0f8937c63755a53	2 teaspoons baking soda	1998
10757	5740e400f0f8937c63755a54	1/4 teaspoon salt	1998
10757	5740e400f0f8937c63755a55	1/2 teaspoon ground cloves	1998
10757	5740e400f0f8937c63755a56	1 teaspoon ground cinnamon	1998
10757	5740e400f0f8937c63755a57	1 teaspoon ground ginger	1998
10757	5740e400f0f8937c63755a58	1/3 cup white sugar for decoration	1998
12082	5740e412f0f8937c63755a5a		1998
12082	5740e412f0f8937c63755a5b		1998
12082	5740e412f0f8937c63755a5c		1998
12082	5740e412f0f8937c63755a5d		1998
12082	5740e412f0f8937c63755a5e		1998
12082	5740e412f0f8937c63755a5f		1998
12082	5740e412f0f8937c63755a60		1998
12398	5740e427f0f8937c63755a62	1 cup all-purpose flour	1998
12398	5740e427f0f8937c63755a63	1 cup white sugar	1998
12398	5740e427f0f8937c63755a64	1/4 teaspoon salt	1998
12398	5740e427f0f8937c63755a65	2 cups cranberries	1998
12398	5740e427f0f8937c63755a66	1/2 cup chopped walnuts	1998
12398	5740e427f0f8937c63755a67	1/2 cup butter, melted	1998
12398	5740e427f0f8937c63755a68	2 eggs	1998
12398	5740e427f0f8937c63755a69	1 teaspoon almond extract	1998
12481	5740e437f0f8937c63755a6b	1 cup sweetened flaked coconut	1998
12481	5740e437f0f8937c63755a6c	3 cups half-and-half	1998
12481	5740e437f0f8937c63755a6d	2 eggs, beaten	1998
12481	5740e437f0f8937c63755a6e	3/4 cup white sugar	1998
12481	5740e437f0f8937c63755a6f	1/2 cup all-purpose flour	1998
12481	5740e437f0f8937c63755a70	1/4 teaspoon salt	1998
12481	5740e437f0f8937c63755a71	1 teaspoon vanilla extract	1998
12481	5740e437f0f8937c63755a72	1 (9 inch) pie shell, baked	1998
12481	5740e437f0f8937c63755a73	1 cup frozen whipped topping, thawed	1998
6674	5740e447f0f8937c63755a75	1 cup warm water	1998
6674	5740e447f0f8937c63755a76	5 tablespoons white sugar	1998
6674	5740e447f0f8937c63755a77	3 cups all-purpose flour	1998
6674	5740e447f0f8937c63755a78	3/4 teaspoon salt	1998
6674	5740e447f0f8937c63755a79	2 tablespoons dry milk powder	1998
6674	5740e447f0f8937c63755a7a	2 tablespoons dry potato flakes	1998
6674	5740e447f0f8937c63755a7b	1 tablespoon active dry yeast	1998
6674	5740e447f0f8937c63755a7c	1/4 teaspoon vanilla extract	1998
6674	5740e447f0f8937c63755a7d	1/4 teaspoon lemon extract	1998
6674	5740e447f0f8937c63755a7e	2 eggs	1998
6674	5740e447f0f8937c63755a7f	4 tablespoons margarine	1998
6777	5740e456f0f8937c63755a81	2 1/2 cups white sugar	1998
6777	5740e456f0f8937c63755a82	1 cup shortening	1998
6777	5740e456f0f8937c63755a83	3 eggs	1998
6777	5740e456f0f8937c63755a84	1 1/2 cups mashed bananas	1998
6777	5740e456f0f8937c63755a85	3 cups all-purpose flour	1998
6777	5740e456f0f8937c63755a86	1 1/4 cups buttermilk	1998
6777	5740e456f0f8937c63755a87	1 1/2 teaspoons baking soda	1998
6777	5740e456f0f8937c63755a88	1 1/2 teaspoons baking powder	1998
6777	5740e456f0f8937c63755a89	1 teaspoon vanilla extract	1998
6777	5740e456f0f8937c63755a8a	1/2 cup chopped walnuts	1998
6796	5740e465f0f8937c63755a8c	3 1/2 cups all-purpose flour	1998
6796	5740e465f0f8937c63755a8d	1 cup packed brown sugar	1998
6796	5740e465f0f8937c63755a8e	2 teaspoons baking soda	1998
6796	5740e465f0f8937c63755a8f	1 teaspoon baking powder	1998
6796	5740e465f0f8937c63755a90	3/4 teaspoon salt	1998
6796	5740e465f0f8937c63755a91	1 teaspoon ground cinnamon	1998
6796	5740e465f0f8937c63755a92	1/2 teaspoon ground cloves	1998
6796	5740e465f0f8937c63755a93	1 cup egg substitute	1998
6796	5740e465f0f8937c63755a94	1 (16 ounce) can whole cranberry sauce	1998
6796	5740e465f0f8937c63755a95	1 (15 ounce) can pumpkin puree	1998
6796	5740e465f0f8937c63755a96	1/3 cup vegetable oil	1998
6796	5740e465f0f8937c63755a97	1 tablespoon orange zest	1998
6796	5740e465f0f8937c63755a98	2 tablespoons chopped walnuts	1998
6983	5740e475f0f8937c63755a9a	1 3/8 cups water	1998
6983	5740e475f0f8937c63755a9b	3 tablespoons olive oil	1998
6983	5740e475f0f8937c63755a9c	1 teaspoon minced garlic	1998
6983	5740e475f0f8937c63755a9d	4 cups bread flour	1998
6983	5740e475f0f8937c63755a9e	3 tablespoons white sugar	1998
6983	5740e475f0f8937c63755a9f	2 teaspoons salt	1998
6983	5740e475f0f8937c63755aa0	1/4 cup grated Parmesan cheese	1998
6983	5740e475f0f8937c63755aa1	1 teaspoon dried basil	1998
6983	5740e475f0f8937c63755aa2	1 teaspoon garlic powder	1998
6983	5740e475f0f8937c63755aa3	3 tablespoons chopped fresh chives	1998
6983	5740e475f0f8937c63755aa4	1 teaspoon coarsely ground black pepper	1998
6983	5740e475f0f8937c63755aa5	2 1/2 teaspoons bread machine yeast	1998
6996	5740e486f0f8937c63755aa7	1/2 cup milk	1998
6996	5740e486f0f8937c63755aa8	1/2 cup water	1998
6996	5740e486f0f8937c63755aa9	2 tablespoons butter	1998
6996	5740e486f0f8937c63755aaa	3/4 teaspoon salt	1998
6996	5740e486f0f8937c63755aab	3 cups all-purpose flour	1998
6996	5740e486f0f8937c63755aac	2 1/4 teaspoons active dry yeast	1998
6996	5740e486f0f8937c63755aad	1/4 cup white sugar	1998
6996	5740e486f0f8937c63755aae	1 egg	1998
6996	5740e486f0f8937c63755aaf	3 tablespoons softened butter	1998
6996	5740e486f0f8937c63755ab0	3/4 teaspoon ground cinnamon	1998
6996	5740e486f0f8937c63755ab1	1/3 cup white sugar	1998
6996	5740e486f0f8937c63755ab2	1/3 cup raisins (optional)	1998
6996	5740e486f0f8937c63755ab3	1/3 cup chopped walnuts (optional)	1998
6996	5740e486f0f8937c63755ab4	1 cup confectioners' sugar	1998
6996	5740e486f0f8937c63755ab5	1 1/2 tablespoons melted butter	1998
6996	5740e486f0f8937c63755ab6	1/4 teaspoon vanilla extract	1998
6996	5740e486f0f8937c63755ab7	1 1/2 tablespoons milk	1998
7540	5740e497f0f8937c63755ab9	2 cups all-purpose flour	1998
7540	5740e497f0f8937c63755aba	1 tablespoon baking powder	1998
7540	5740e497f0f8937c63755abb	1 teaspoon ground cinnamon	1998
7540	5740e497f0f8937c63755abc	3/4 teaspoon salt	1998
7540	5740e497f0f8937c63755abd	2/3 cup shortening	1998
7540	5740e497f0f8937c63755abe	1 1/3 cups white sugar	1998
7540	5740e497f0f8937c63755abf	1 1/2 teaspoons vanilla extract	1998
7540	5740e497f0f8937c63755ac0	3 eggs	1998
7540	5740e497f0f8937c63755ac1	2/3 cup milk	1998
7540	5740e497f0f8937c63755ac2	1/2 cup white sugar	1998
7540	5740e497f0f8937c63755ac3	6 tablespoons butter	1998
7540	5740e497f0f8937c63755ac4	1/3 cup water	1998
7540	5740e497f0f8937c63755ac5	1 teaspoon vanilla extract	1998
7540	5740e497f0f8937c63755ac6	3/4 teaspoon ground cinnamon	1998
7620	5740e4a6f0f8937c63755ac8	2 cups apples - peeled, cored and diced	1998
7620	5740e4a6f0f8937c63755ac9	1 tablespoon white sugar	1998
7620	5740e4a6f0f8937c63755aca	1 teaspoon ground cinnamon	1998
7620	5740e4a6f0f8937c63755acb	3 cups all-purpose flour	1998
7620	5740e4a6f0f8937c63755acc	3 teaspoons baking powder	1998
7620	5740e4a6f0f8937c63755acd	1/2 teaspoon salt	1998
7620	5740e4a6f0f8937c63755ace	2 cups white sugar	1998
7620	5740e4a6f0f8937c63755acf	1 cup vegetable oil	1998
7620	5740e4a6f0f8937c63755ad0	1/4 cup orange juice	1998
7620	5740e4a6f0f8937c63755ad1	2 1/2 teaspoons vanilla extract	1998
7620	5740e4a6f0f8937c63755ad2	4 eggs	1998
7620	5740e4a6f0f8937c63755ad3	1 cup chopped walnuts	1998
7620	5740e4a6f0f8937c63755ad4	1/4 cup confectioners' sugar for dusting	1998
7686	5740e4bcf0f8937c63755ad6	1 (18.25 ounce) package yellow cake mix	1998
7686	5740e4bcf0f8937c63755ad7	2 very ripe bananas, mashed	1998
7686	5740e4bcf0f8937c63755ad8	1 teaspoon baking soda	1998
8016	5740e4cbf0f8937c63755ada	1 (21 ounce) can cherry pie filling	1998
8016	5740e4cbf0f8937c63755adb	1 (20 ounce) can crushed pineapple, drained	1998
8016	5740e4cbf0f8937c63755adc	1 (18.25 ounce) package yellow cake mix	1998
8016	5740e4cbf0f8937c63755add	1 cup margarine, melted	1998
8016	5740e4cbf0f8937c63755ade	1 cup flaked coconut	1998
8016	5740e4cbf0f8937c63755adf	1/2 cup chopped walnuts	1998
9577	5740e4d8f0f8937c63755ae1	1/2 cup shortening	1998
9577	5740e4d8f0f8937c63755ae2	1/4 cup white sugar	1998
9577	5740e4d8f0f8937c63755ae3	1/2 cup packed brown sugar	1998
9577	5740e4d8f0f8937c63755ae4	1 egg	1998
9577	5740e4d8f0f8937c63755ae5	1/2 teaspoon vanilla extract	1998
9577	5740e4d8f0f8937c63755ae6	3/4 cup all-purpose flour	1998
9577	5740e4d8f0f8937c63755ae7	1/2 teaspoon baking soda	1998
9577	5740e4d8f0f8937c63755ae8	1/2 teaspoon salt	1998
9577	5740e4d8f0f8937c63755ae9	1 cup rolled oats	1998
9577	5740e4d8f0f8937c63755aea	1/2 cup chopped walnuts	1998
9615	5740e4e7f0f8937c63755aec	3 ripe bananas	1998
9615	5740e4e7f0f8937c63755aed	2 cups rolled oats	1998
9615	5740e4e7f0f8937c63755aee	1 cup dates, pitted and chopped	1998
9615	5740e4e7f0f8937c63755aef	1/3 cup vegetable oil	1998
9615	5740e4e7f0f8937c63755af0	1 teaspoon vanilla extract	1998
9976	5740e4f6f0f8937c63755af2	1 cup packed brown sugar	1998
9976	5740e4f6f0f8937c63755af3	1/2 cup white sugar	1998
9976	5740e4f6f0f8937c63755af4	1 1/2 cups semisweet chocolate chips	1998
9976	5740e4f6f0f8937c63755af5	2 cups all-purpose flour	1998
9976	5740e4f6f0f8937c63755af6	1 teaspoon salt	1998
9976	5740e4f6f0f8937c63755af7	1 teaspoon baking soda	1998
10380	5740e509f0f8937c63755af9	1 cup margarine, softened	1999
10380	5740e509f0f8937c63755afa	1 cup peanut butter	1999
